keyword,2000_2004,2005_2009,2010_2014,2015_2019,2020_2024,mean_rank_slope
drowning,767,1318,1576,1391,1293,-112.5
santa claus,275,1447,867,1203,962,-113.0
boyfriend girlfriend relationship,321,1452,1342,872,1176,-113.00000000000004
safe,587,1662,1576,1391,1293,-114.09999999999995
illinois,104,1345,1274,557,1071,-114.59999999999992
responsibility,584,1662,1576,1391,1293,-114.69999999999985
dark past,583,1662,1576,1391,1293,-114.89999999999985
culture clash,463,1662,1023,1391,1176,-115.49999999999994
marijuana,487,1300,595,844,1293,-115.59999999999994
gang,760,743,1410,840,1293,-116.2999999999999
future noir,572,1662,1576,1391,1293,-117.09999999999997
bewildered,224,1662,267,697,1293,-117.29999999999998
sex comedy,797,1210,813,1391,1293,-117.30000000000003
opposites attract,1105,585,1288,1391,1293,-118.19999999999987
vampire,413,74,120,1084,499,-118.19999999999997
surreal,566,1662,1105,1391,1293,-118.29999999999995
professional thief,565,1662,1576,1391,1293,-118.5000000000001
caper,564,1662,1576,1391,1293,-118.6999999999999
michigan,661,749,882,675,1293,-118.99999999999991
prehistory,279,627,837,1021,677,-119.0
tech noir,562,1662,1576,1391,1293,-119.10000000000004
laser,887,1011,1576,1391,1293,-119.19999999999989
alcohol,602,345,1533,1108,817,-119.29999999999995
love triangle,348,569,827,1139,660,-119.4
teenage hero,1352,78,1576,1391,1293,-119.49999999999983
18th century,373,365,565,408,949,-119.49999999999994
slapstick comedy,1106,346,964,1171,1293,-119.89999999999992
homeland,555,1662,1576,1391,1293,-120.49999999999997
cuba,571,1416,1576,1391,1187,-120.69999999999992
single father,980,576,85,1159,1293,-120.89999999999989
map,552,1662,1576,1391,1293,-121.10000000000001
bite,550,1662,747,1391,1293,-121.50000000000003
blackmail,660,716,1382,1067,1094,-121.89999999999995
horror,286,732,1576,1185,669,-121.89999999999999
repression,544,1662,1576,1391,1293,-122.69999999999996
dna,528,505,1576,204,1293,-122.89999999999989
rain,393,1662,876,1091,1293,-122.8999999999999
thief,371,1518,1296,904,1293,-122.99999999999997
hostage,837,436,165,755,1293,-123.09999999999997
repressed memory,541,1662,1339,1391,1293,-123.29999999999988
rescue team,750,1241,1576,1391,1293,-123.59999999999998
language barrier,537,1662,1576,1391,1293,-124.09999999999995
golden gate bridge,534,1662,177,1391,1293,-124.69999999999995
desperate,482,150,384,439,961,-124.69999999999995
prom,437,1662,1576,1391,1196,-124.69999999999997
good versus evil,6,14,26,49,613,-124.9
commercial,532,1662,1576,1391,1293,-125.0999999999999
super villain,89,55,257,1391,47,-125.20000000000002
repayment,530,1662,1576,1391,1293,-125.49999999999991
self sacrifice,1243,234,290,1391,1293,-125.6999999999999
nonlinear timeline,128,1662,1139,589,1293,-125.6999999999999
shanghai,1007,660,1576,1346,1293,-125.79999999999993
bride,1079,555,1576,1391,1293,-126.39999999999985
master thief,447,1662,1576,1391,1217,-126.89999999999986
computer,137,679,473,1087,569,-127.2
kingdom,46,418,498,456,665,-127.6
one against many,539,1136,1576,907,1293,-127.89999999999989
illegal prostitution,518,1662,1576,1391,1293,-127.90000000000002
voyeurism,510,1662,1576,1391,1293,-129.49999999999997
torture,314,187,1278,542,784,-129.49999999999997
evacuation,676,285,1220,347,1293,-129.59999999999994
sin,509,1662,1576,1391,1293,-129.70000000000002
sibling rivalry,876,924,1576,1391,1293,-130.0999999999999
killing,1213,246,1070,1391,1293,-130.4999999999999
workers' quarter,500,1662,1576,1391,1293,-131.49999999999994
street gang,404,549,1576,93,1293,-132.19999999999993
remade,492,1662,1576,1391,1293,-133.10000000000008
resistance,610,607,1576,575,1293,-133.39999999999998
holiday,156,388,1392,333,851,-133.49999999999997
dying and death,114,12,287,1391,93,-133.70000000000002
pacific war,752,1133,1576,1391,1293,-133.99999999999991
valentine's day,226,1209,375,416,1293,-134.09999999999997
conspiracy,358,36,218,206,945,-134.39999999999998
orderly,485,1662,1576,1391,1293,-134.49999999999986
hawaii,480,1662,432,1391,1293,-135.5
gossip,479,1662,1576,1391,1293,-135.69999999999993
enchant,102,612,897,528,823,-135.79999999999998
sadism,627,79,744,1146,774,-136.09999999999997
reincarnation,93,1662,1576,987,1115,-136.89999999999995
rebel,997,613,537,1391,1293,-136.99999999999991
mexican american,472,1662,1576,1391,1293,-137.09999999999982
cholo,472,1662,1576,1391,1293,-137.09999999999982
gang member,472,1662,1526,1391,1293,-137.10000000000005
futuristic,470,1662,304,1391,1293,-137.49999999999991
1900s,950,690,1576,1391,1293,-138.69999999999996
sibling relationship,252,29,334,747,588,-138.99999999999997
usa president,730,440,945,705,1293,-139.09999999999994
firefighter,657,1122,1528,1245,1293,-139.49999999999986
pets,936,96,345,778,1293,-139.5999999999999
insurgence,574,1429,1576,1391,1293,-140.0
tournament,1144,102,318,1391,1201,-140.29999999999995
tropical island,454,1662,1576,1391,1293,-140.7
bully,663,1243,695,1391,1293,-140.79999999999998
horror spoof,451,1662,1221,1391,1293,-141.3
horror parody,451,1662,1221,1391,1293,-141.3
spirit,186,1337,982,541,1293,-141.80000000000004
volleyball,443,1662,1576,1391,1293,-142.8999999999999
money,929,110,142,813,1293,-143.1
airplane crash,440,1662,576,1391,1293,-143.49999999999991
vampire hunter (slayer),436,1662,1576,1391,1293,-144.30000000000007
occult,722,145,990,1124,957,-144.89999999999998
drug addiction,395,989,151,1164,1033,-145.1
road movie,316,718,280,663,1070,-145.3
pyramid,697,1128,1576,1391,1293,-145.49999999999986
historical fiction,190,481,363,118,1101,-145.9
north pole,535,1447,1576,1391,1293,-145.99999999999994
general,424,1662,1576,1391,1293,-146.70000000000002
christmas party,292,1662,1576,1128,1293,-146.79999999999987
ex-wife,667,733,1576,949,1293,-146.79999999999993
deportation,422,1662,1576,1391,1293,-147.09999999999988
elves,7,850,50,1391,473,-147.29999999999998
washington dc,457,377,428,179,1293,-147.39999999999998
crude humor,672,1156,732,1391,1293,-147.70000000000002
drug use,521,1230,1420,1165,1293,-147.89999999999998
philosophy,414,1662,114,1391,1293,-148.7
hippie,922,644,1576,1391,1293,-148.89999999999998
american football,917,650,1506,1391,1293,-149.3
psychological thriller,117,904,42,47,1293,-149.5
unsociability,409,1662,1576,1391,1293,-149.70000000000005
amsterdam,665,1144,1576,1391,1293,-150.29999999999993
netherlands,664,1143,1576,1391,1293,-150.59999999999997
cigarette,598,1274,1576,1391,1293,-150.69999999999996
village,640,678,411,880,1293,-150.79999999999998
scarecrow,400,1662,1576,1391,1293,-151.49999999999986
happy ending,399,1662,1576,1391,1293,-151.70000000000002
adoption,716,787,1372,1151,1293,-151.79999999999995
child's point of view,398,1662,1576,1391,1293,-151.8999999999999
symbolism,872,713,589,1391,1293,-152.00000000000006
urban setting,548,1359,1576,1391,1293,-152.2
body exchange,396,1662,1576,1391,1293,-152.29999999999995
rage,394,1662,1576,1391,1293,-152.69999999999982
ancient greece,353,1662,724,1391,1253,-152.89999999999995
kindness,392,1662,1576,1391,1293,-153.1
translation,388,1662,1576,1391,1293,-153.90000000000006
journey,12,670,124,952,642,-154.2
british empire,381,1662,1576,1391,1293,-155.29999999999998
based on theme park ride,380,1662,1576,1391,1293,-155.50000000000003
suppressed past,478,1464,1576,1391,1293,-155.70000000000002
governor,378,1662,1576,1391,1293,-155.9
pirate ship,376,1662,1576,1391,1293,-156.29999999999993
caribbean sea,375,1662,1576,1391,1293,-156.49999999999997
daughter,115,266,796,616,725,-157.0
museum,895,614,825,1391,1293,-157.29999999999993
professor,341,147,1576,181,1112,-157.59999999999997
battle,31,51,130,742,474,-157.70000000000005
subway,367,1662,1576,1391,1293,-158.10000000000005
journey around the world,366,1662,1576,1391,1293,-158.3
transformation,243,144,903,405,908,-159.1
fantasy world,3,107,9,1336,184,-159.10000000000002
simulation,355,1662,1576,1391,1293,-160.49999999999994
presidential election,329,1662,1576,1339,1293,-160.5
mentor protégé relationship,354,1662,616,1391,1293,-160.69999999999985
multiple storylines,733,899,857,1391,1293,-161.19999999999993
surveillance camera,351,1662,1576,1391,1293,-161.29999999999995
hamburg,350,1662,1576,1391,1293,-161.5
on the run,377,301,485,87,1293,-161.79999999999998
passport,346,1662,1576,1391,1293,-162.2999999999999
competition,658,213,454,1138,1015,-163.89999999999995
boston,448,317,350,820,1018,-164.29999999999998
treasure,819,694,1077,1391,1293,-164.49999999999994
spoof,406,1036,1221,911,1293,-164.89999999999995
poem,332,1662,1576,1391,1293,-165.0999999999999
fistfight,586,1152,1576,1391,1293,-165.2999999999999
phone call,199,1662,1576,1127,1293,-165.30000000000007
tears,330,1662,1576,1391,1293,-165.49999999999997
spain,284,591,563,933,942,-165.79999999999998
skeleton,381,500,1229,335,1293,-165.9
prostitute,743,830,1225,1391,1293,-166.09999999999997
helicopter,481,396,1488,435,1293,-166.29999999999995
slacker,522,1269,1373,1391,1293,-166.39999999999998
ambush,788,540,596,1195,1293,-166.5
servant,847,609,1576,1391,1293,-167.40000000000003
wretch,1081,136,1576,1391,1293,-167.89999999999992
riddle,805,686,305,1391,1293,-168.09999999999994
human evolution,315,1662,1576,1391,1293,-168.49999999999991
obsession,11,236,183,1088,428,-168.60000000000005
photography,159,1662,818,1082,1293,-168.80000000000007
alaska,900,483,561,1391,1293,-169.39999999999995
chainsaw,305,1662,1348,1391,1293,-170.4999999999999
conman,304,1662,1576,1391,1293,-170.69999999999987
nerd,799,672,1576,1391,1293,-170.69999999999993
superhuman strength,545,201,991,412,1293,-170.69999999999996
heartbreak,193,994,412,503,1293,-170.89999999999995
ambiguity,302,1662,1576,1391,1293,-171.09999999999994
corruption,476,404,48,489,1293,-171.89999999999995
kendo,298,1662,1576,1391,1293,-171.9
laser gun,298,1662,1576,1391,1293,-171.9
rural area,871,352,584,1231,1293,-172.29999999999995
exploding house,296,1662,1576,1391,1293,-172.29999999999998
massachusetts,103,316,195,638,804,-172.4
right and justice,293,1662,1576,1391,1293,-172.89999999999992
temple,385,1475,1576,1391,1293,-173.19999999999985
swordplay,291,1662,1576,1391,1293,-173.29999999999993
incest,493,854,1281,996,1293,-174.19999999999996
infection,628,177,1036,592,1293,-174.49999999999997
truth,148,1662,1576,1118,1293,-174.59999999999997
adultery,360,829,1462,710,1293,-174.69999999999993
parents-in-law,283,1662,1576,1391,1293,-174.89999999999992
illegal immigration,318,1589,1576,1391,1293,-175.19999999999996
police chase,415,846,427,845,1293,-175.5
humanity,278,1662,1576,1391,1293,-175.89999999999995
father son reunion,270,1662,797,1391,1293,-177.49999999999994
yakuza,234,1662,1183,1391,1260,-178.09999999999997
short-term memory loss,267,1662,1576,1391,1293,-178.1
sadist,633,925,860,1391,1293,-178.6
prosecution,795,598,1576,1391,1293,-178.89999999999995
fairy godmother,262,1662,1576,1391,1293,-179.09999999999994
psychiatrist,363,1458,1576,1391,1293,-179.29999999999993
victim,961,262,1084,1391,1293,-179.29999999999998
2030s,259,1662,298,1391,1293,-179.69999999999993
drug smuggling,652,872,838,1391,1293,-180.09999999999997
car crash,339,962,98,857,1293,-180.29999999999993
fish,181,946,1576,526,1293,-180.39999999999992
fraud,391,1386,156,1391,1293,-180.89999999999998
boxer,434,1171,1576,1264,1293,-181.09999999999994
cheating death,714,735,1576,1391,1293,-181.39999999999998
premonition,713,734,1576,1391,1293,-181.69999999999993
archaeologist,728,697,1576,1391,1293,-182.39999999999998
wuxia,609,421,1576,881,1293,-182.79999999999995
mexico city,717,714,1576,1391,1293,-182.89999999999992
psychological drama,239,1662,457,1391,1293,-183.7
prehistoric creature,279,662,790,472,1293,-183.79999999999998
lie,567,1001,753,1391,1293,-184.1999999999999
villain arrested,235,1662,1576,1391,1293,-184.49999999999994
planet,911,309,1169,1391,1293,-184.59999999999997
war on drugs,491,1146,1576,1391,1293,-184.89999999999992
katana,232,1662,1576,1391,1293,-185.1
tattoo,229,1662,851,1391,1293,-185.6999999999999
adventure,390,394,1387,1145,946,-186.3
public humiliation,220,1662,1576,1391,1293,-187.50000000000009
rage and hate,217,1662,1576,1391,1293,-188.10000000000002
lovesickness,428,1237,1576,1391,1293,-188.39999999999998
transporter,461,1171,1576,1391,1293,-188.39999999999998
christianity,556,451,1576,985,1233,-188.79999999999993
individuality,211,1662,1576,1391,1293,-189.2999999999999
chameleon,208,1662,1576,1391,1293,-189.90000000000006
hotel room,517,1039,1347,1391,1293,-190.39999999999995
roman empire,202,1662,1481,1391,1293,-191.10000000000002
confusion,200,1662,968,1391,1293,-191.49999999999986
light,490,1081,1576,1391,1293,-191.59999999999997
nazi,589,485,236,998,1293,-192.09999999999994
battlefield,191,1662,1231,1391,1293,-193.29999999999993
wedding,287,386,931,1016,943,-194.2
youkai,184,1662,1576,1391,1293,-194.7
journalist,775,42,750,964,1293,-195.79999999999995
hologram,172,1662,1576,1391,1293,-197.10000000000005
math genius,166,1662,1576,1391,1293,-198.29999999999998
senate,164,1662,1576,1391,1293,-198.70000000000002
therapist,313,1351,1576,1391,1293,-199.99999999999997
extramarital affair,590,797,1256,1391,1293,-200.0
news reporter,573,822,1576,1391,1293,-200.89999999999998
warrior,576,307,217,883,1293,-201.0
gnosticism,150,1662,1576,1391,1293,-201.49999999999994
computer virus,150,1662,1576,1391,1293,-201.49999999999994
underground world,148,1662,1576,1391,1293,-201.89999999999995
spider,175,272,1576,1391,625,-201.90000000000003
lordship,147,1662,1576,1391,1293,-202.1
jason bourne,142,1662,1576,1391,1293,-203.10000000000005
bourne,142,1662,1576,1391,1293,-203.10000000000005
insanity,495,631,1576,1067,1293,-203.19999999999993
precognition,141,1662,1576,1391,1293,-203.29999999999987
vision,320,73,1576,160,1293,-203.29999999999995
christmas,36,17,66,470,826,-203.3
children's adventure,66,1662,1576,1391,1219,-203.49999999999994
mind game,635,648,1576,1391,1293,-205.89999999999998
honor,77,1662,1480,1294,1293,-206.39999999999998
death match,630,648,241,1391,1293,-206.89999999999992
retribution,119,1662,1576,1391,1293,-207.70000000000002
dreams,91,362,106,37,1293,-207.89999999999998
delusion,218,1462,1576,1391,1293,-207.9
rivalry,168,101,501,490,1013,-207.9
emperor,180,1434,1576,1295,1293,-208.6999999999999
man vs machine,111,1662,1576,1391,1293,-209.2999999999999
con man,307,799,1576,921,1293,-209.4
heroin,505,871,1576,1391,1293,-209.6
school class,107,1662,1576,1391,1293,-210.09999999999997
teenage life,106,1662,1576,1391,1293,-210.29999999999993
stone age,317,1239,1576,1391,1293,-210.39999999999995
junkie,520,826,1576,1391,1293,-211.09999999999994
undercover,308,111,1164,861,1001,-213.6
sword fight,94,172,904,1295,616,-216.70000000000002
epic battle,74,1662,118,1391,1293,-216.70000000000007
gold,344,937,143,1224,1293,-218.49999999999994
cartoon donkey,60,1662,1576,1391,1293,-219.49999999999991
quirky comedy,59,1662,1576,1391,1293,-219.70000000000005
black magic,37,22,1576,363,967,-220.1
liberation,54,1662,1576,1391,1293,-220.69999999999985
airplane,312,359,97,704,1244,-220.9
drug dealer,167,841,559,800,1293,-221.09999999999997
moscow,581,594,649,1391,1293,-222.10000000000002
russia,581,594,649,1391,1293,-222.10000000000002
pre-teen,67,1611,1576,1391,1293,-223.20000000000002
key,145,1126,834,1064,1293,-223.39999999999998
giant spider,39,1662,1576,1391,1293,-223.6999999999999
ghetto,431,869,1576,1391,1293,-224.6
school,33,30,149,165,1090,-224.9
pirate,374,190,571,915,1137,-225.1
space marine,419,884,1576,1391,1293,-225.4999999999999
winged creatures,29,1662,1576,1391,1293,-225.69999999999985
split personality,28,1662,1576,1391,1293,-225.89999999999992
marriage crisis,557,579,289,1391,1293,-228.39999999999998
hero's journey,14,1662,1576,1391,1293,-228.7
wraith,14,1662,1576,1391,1293,-228.7
ring,14,1662,51,1391,1293,-228.7
trekking,14,1662,124,1391,1293,-228.7
dwarf,13,1662,51,1391,1293,-228.89999999999995
school friend,35,1614,1576,1391,1293,-229.29999999999993
sword and sorcery,10,1135,43,875,1293,-230.6
businessman,306,1056,1576,1391,1293,-230.89999999999998
school performance,319,1028,1576,1391,1293,-231.10000000000002
relationship problems,272,1117,1576,1391,1293,-231.59999999999994
chaos,790,81,865,1391,1293,-231.59999999999994
cell phone,247,1153,1083,1391,1293,-233.0
single,311,1016,1576,1391,1293,-233.89999999999995
slavery,205,488,192,652,1293,-234.0
enchantment,60,1506,1576,1391,1293,-235.09999999999997
marriage proposal,553,507,1576,1391,1293,-236.39999999999995
saving the world,99,54,239,35,1293,-236.9
flying,81,278,325,241,1293,-238.70000000000002
urban gothic,401,783,1576,1391,1293,-239.2
parent child relationship,62,154,107,103,1293,-241.09999999999994
panic,235,1095,927,1391,1293,-241.20000000000002
genius,364,835,1576,1391,1293,-241.39999999999998
